sample_id,label,cls,exceed_count,suspicious_presence_ratio,skewness,burstiness,suspicious_presence,norm_entropy,dominant_freq,depth,sliding_entropy_std,rare_suspicious,freq_gap_top2,_exceed_suspicious_presence_ratio,_exceed_skewness,_exceed_burstiness,_exceed_suspicious_presence,_exceed_norm_entropy,_exceed_dominant_freq,_exceed_depth,_exceed_sliding_entropy_std,_exceed_rare_suspicious,_exceed_freq_gap_top2
allemails.vssocialnetworks.apk.sys_names.txt,benign,1,1,0.42105263157894735,2.34954295100217,1.8764885574718508,16,0.6737140423030278,0.19498607242339833,38.0,0.856363260577842,1,0.0028832526999951133,0,0,0,0,0,0,0,0,0,1
althea.t5.app.apk.sys_names.txt,benign,1,2,0.5,1.908012167734159,1.6933420598807682,14,0.6741002438180068,0.21829028540437936,28.0,0.3701341159441212,2,0.01077893024201749,0,0,0,0,0,0,0,1,0,1
am.hovo.carhud.apk.sys_names.txt,benign,1,2,0.39473684210526316,2.245714729505168,1.720760079666631,15,0.7148914469981108,0.17200350915670579,38.0,0.9709261929832292,0,0.007237635705669481,0,0,0,0,0,1,0,0,0,1
american.lgbtgayslesbian.apk.sys_names.txt,benign,1,2,0.5555555555555556,1.8740834117944085,1.572182666011549,15,0.7062240985602041,0.21286370597243492,27.0,0.46943851207501563,3,0.015313935681470138,1,0,0,0,0,0,0,0,1,0
aminapps.tv.remote.control.samsung.apk.sys_names.txt,benign,1,2,0.41025641025641024,1.7192316540198807,1.4988124931107605,16,0.7505611379937414,0.14616084188644926,39.0,0.9841713643025238,1,0.03410419644017149,0,0,0,0,1,1,0,0,0,0
an.PolFac.apk.sys_names.txt,benign,1,1,0.45454545454545453,1.733957009335471,1.6278549394831991,15,0.7046439668759499,0.17598873672084986,33.0,0.4879619803713536,1,0.0331498784077819,0,0,0,0,0,1,0,0,0,0
andr.ilcentro.pescara.apk.sys_names.txt,benign,1,2,0.2916666666666667,2.6425222453644013,1.9264974689608876,7,0.6338007471277732,0.3485571932738219,24.0,0.37910776197122387,0,0.16794685488893502,0,0,0,0,0,0,1,1,0,0
andr.laverita.laverita.apk.sys_names.txt,benign,1,1,0.2692307692307692,2.49317407554338,1.8736064781712878,7,0.6510075966513021,0.3083352681680984,26.0,0.39269047755920133,0,0.1274669143255166,0,0,0,0,0,0,0,1,0,0
andrewgilman.dartsscoreboard.apk.sys_names.txt,benign,1,0,0.46875,2.762349936343909,1.7799095475263849,15,0.7053844611746218,0.26463584044453264,32.0,0.5691410588579093,1,0.1147052986703711,0,0,0,0,0,0,0,0,0,0
androiddeveloperjoe.pickacolornightlightfree.apk.sys_names.txt,benign,1,0,0.45454545454545453,2.3510031372695623,1.795430053480063,15,0.6952267634736543,0.22721364744110478,33.0,0.5840946092092493,0,0.056214459788789604,0,0,0,0,0,0,0,0,0,0
angel.engmp3tube.apk.sys_names.txt,benign,1,1,0.4090909090909091,3.0590857440532098,2.0843221696992305,18,0.6596183501941363,0.2498698142683562,44.0,1.1836034471869195,2,0.1277555979864607,0,0,0,1,0,0,0,0,0,0
angelini.lorenzo.bolognanextbus.apk.sys_names.txt,benign,1,2,0.5172413793103449,1.7900069648549912,1.5758909008406468,15,0.719567456253638,0.18755928987667705,29.0,0.435804222078872,1,0.00514974928852148,0,0,0,0,0,0,0,1,0,1
animalringtones.animalsoundsfree.apk.sys_names.txt,benign,1,0,0.5,2.0769671160463052,1.621803507340014,14,0.7057528883554142,0.21989074386072394,28.0,0.4551454598525044,1,0.021289630877622912,0,0,0,0,0,0,0,0,0,0
antapp.rovguide.apk.sys_names.txt,benign,1,0,0.5,2.138237117710099,1.8504148792521282,13,0.6375125669683479,0.255688622754491,26.0,0.45833907258985523,0,0.01281437125748503,0,0,0,0,0,0,0,0,0,0
anuj.wifidirect.apk.sys_names.txt,benign,1,2,0.5161290322580645,1.7930497391461644,1.6359338438286652,16,0.7009022720254122,0.19085879873551106,31.0,0.43560393497011274,3,0.0321390937829294,0,0,0,0,0,0,0,1,1,0
ap.tvmak.com.apk.sys_names.txt,benign,1,0,0.42424242424242425,3.014237767254398,2.3399278453478383,14,0.5776833564237384,0.3051248174674918,33.0,0.5697173118942802,1,0.033029691954662405,0,0,0,0,0,0,0,0,0,0
app.SchoneBilder.buongiorno.apk.sys_names.txt,benign,1,1,0.4594594594594595,3.375876319449699,1.882438078852002,17,0.7031678540265771,0.27658019729630984,37.0,1.1328254003793126,2,0.17245158933138474,0,0,0,1,0,0,0,0,0,0
app.blosher.apk.sys_names.txt,benign,1,0,0.5,2.923462597747757,2.3886401464433473,14,0.5254046155464035,0.37063609213552573,28.0,0.6680348297958105,0,0.09841749339191926,0,0,0,0,0,0,0,0,0,0
app.brera13.milano.apk.sys_names.txt,benign,1,1,0.4444444444444444,3.064940105372111,2.4397640686836413,16,0.5545650183353195,0.2911223842739379,36.0,0.47678889222531834,3,0.015282181357006975,0,0,0,0,0,0,0,0,1,0
app.centinela.es.apk.sys_names.txt,benign,1,1,0.3783783783783784,2.8356710422800995,2.295193518593001,14,0.579143683641023,0.26508209240168,37.0,0.4918152331574665,3,0.02071401298205422,0,0,0,0,0,0,0,0,1,0
app.charmingbutterfly.working.apk.sys_names.txt,benign,1,0,0.42857142857142855,2.939345171447016,2.402708092029708,15,0.5503076435938634,0.28736873687368736,35.0,0.477020612825887,2,0.012961296129612962,0,0,0,0,0,0,0,0,0,0
app.com.org.goldprice.apk.sys_names.txt,benign,1,2,0.5714285714285714,2.140819394969046,1.6425891430728157,12,0.6824792824808552,0.2772805777987125,21.0,0.4881455332804686,0,0.012246820536975978,1,0,0,0,0,0,1,0,0,0
app.com.visureitalia.apk.sys_names.txt,benign,1,2,0.5416666666666666,1.9127344857523902,1.626014482381083,13,0.6927791478985914,0.23173140223831468,24.0,0.49388340205724485,1,0.022759334148405905,1,0,0,0,0,0,1,0,0,0
app.craze.screenshop.apk.sys_names.txt,benign,1,0,0.4444444444444444,2.3604605822014104,1.6945844534633063,16,0.7103444780672002,0.21779141104294478,36.0,1.1292967408934809,2,0.0907526559928176,0,0,0,0,0,0,0,0,0,0
app.dellavecchia.working.apk.sys_names.txt,benign,1,2,0.5,2.0903755766267205,1.9103890880521437,11,0.5856505038959533,0.29703839706234536,22.0,0.4405556866279611,0,0.015326893909156222,0,0,0,0,0,0,1,1,0,0
app.dracul.tedxto.apk.sys_names.txt,benign,1,1,0.4358974358974359,2.267940074103154,1.6743278641407877,17,0.7140340446581185,0.20270178071911032,39.0,1.1235439202639719,1,0.09579040731391145,0,0,0,1,0,0,0,0,0,0
app.evenforce.com.getafix.apk.sys_names.txt,benign,1,1,0.42857142857142855,3.5276751013111785,2.5993939983378307,15,0.557851952989124,0.34467637256621647,35.0,0.6920880663734036,3,0.04753552008419575,0,0,0,0,0,0,0,0,1,0
app.flirtbox.dating.apk.sys_names.txt,benign,1,2,0.4444444444444444,2.1359766538423477,1.7658897001402545,16,0.6894975292631432,0.18334901222953903,36.0,0.5307943708204088,3,0.0011288805268109125,0,0,0,0,0,0,0,0,1,1
app.habitaclia2.apk.sys_names.txt,benign,1,0,0.23404255319148937,6.5603247565594,5.691048898518579,11,0.19562425716671297,0.8394567069974264,47.0,0.5751968399369359,2,0.7803172194694042,0,0,0,0,0,0,0,0,0,0
app.mpquadro.motoves.apk.sys_names.txt,benign,1,0,0.2702702702702703,5.74556438364026,4.989121333971831,10,0.21444243364692708,0.8320004513462813,37.0,0.7795330911782368,2,0.7512799898447087,0,0,0,0,0,0,0,0,0,0
app.mycompany.eye.imageviewerbyshehan.apk.sys_names.txt,benign,1,0,0.39473684210526316,2.321590749442678,1.9441397093230601,15,0.6576045277542537,0.19739565943238732,38.0,1.0032378698096864,0,0.022437395659432386,0,0,0,0,0,0,0,0,0,0
app.resume.builder.cvmaker.apk.sys_names.txt,benign,1,0,0.46875,2.2898833599747315,1.7505609065913637,15,0.6966893331973698,0.21978678888113978,32.0,1.05240570922223,0,0.04174554149646309,0,0,0,0,0,0,0,0,0,0
app.source.getcontact.apk.sys_names.txt,benign,1,0,0.4838709677419355,2.42979488580676,1.9487476443031189,15,0.6341307001690706,0.25114342275923274,31.0,0.45896901904549914,0,0.021912758550071677,0,0,0,0,0,0,0,0,0,0
app.website.addquick.glitterpen.apk.sys_names.txt,benign,1,2,0.45714285714285713,1.9969348723780582,1.9183860194093558,16,0.637066094625337,0.18916590073529413,35.0,0.41612262923044663,2,0.008674172794117647,0,0,0,0,0,0,0,1,0,1
app.xray.radiografia.apk.sys_names.txt,benign,1,0,0.5,2.2200459955237672,1.6923532617481016,15,0.7004222135740833,0.23097942105712577,30.0,0.49592343210810086,2,0.05661344035522159,0,0,0,0,0,0,0,0,0,0
appbank.couplephotosuit.apk.sys_names.txt,benign,1,0,0.46875,2.7546509454731316,2.3804122028526398,15,0.5323380965452787,0.30134706201130296,32.0,0.4728451133754797,2,0.022838120306572732,0,0,0,0,0,0,0,0,0,0
appear.in.app.apk.sys_names.txt,benign,1,0,0.46153846153846156,2.0488236250438256,1.95243859957126,12,0.5894845631541915,0.26999496278054513,26.0,0.4819831961690293,0,0.038114960541780936,0,0,0,0,0,0,0,0,0,0
appinventor.ai_agiapplications.CountYourSteps.apk.sys_names.txt,benign,1,0,0.48484848484848486,1.8471015687058405,1.7905184806429137,16,0.6626715811622846,0.19295327385452896,33.0,0.474847462948075,2,0.034779978829578104,0,0,0,0,0,0,0,0,0,0
appinventor.ai_barcaroandrea.Costituzione_Italiana.apk.sys_names.txt,benign,1,0,0.45454545454545453,2.0627879021571305,1.64117785519959,15,0.7167367882776351,0.19313989430651113,33.0,0.46290976498657094,1,0.02073985442217569,0,0,0,0,0,0,0,0,0,0
appinventor.ai_bmind79.CalcolaCodiceFiscale.apk.sys_names.txt,benign,1,2,0.46875,2.4209536269755634,1.8273730419405554,15,0.6768206587814911,0.22520257055043308,32.0,0.6548140685166017,3,0.007683710533668622,0,0,0,0,0,0,0,0,1,1
appinventor.ai_ccensori.GrattaeVinci.apk.sys_names.txt,benign,1,1,0.5161290322580645,1.810242880962665,1.5730775134873511,16,0.712726943418298,0.19018210609659542,31.0,0.6481045359122242,3,0.019952494061757718,0,0,0,0,0,0,0,0,1,0
appinventor.ai_cicciomapelli.ilBelice.apk.sys_names.txt,benign,1,2,0.4411764705882353,3.1654701650175174,2.714656724391463,15,0.47751905091054087,0.3347494553376906,34.0,0.4451340818643407,4,0.010348583877995643,0,0,0,0,0,0,0,0,1,1
appinventor.ai_contattieinfo.giornaliprimapagina.apk.sys_names.txt,benign,1,2,0.4594594594594595,2.2533867488398753,1.746710846532516,17,0.6940857906921752,0.18763588925931293,37.0,0.9115640177075527,2,0.0016306711117553268,0,0,0,1,0,0,0,0,0,1
appinventor.ai_cristianocariani.MiniCassa.apk.sys_names.txt,benign,1,0,0.4838709677419355,1.797192245064338,1.5883991623120626,15,0.7212637526977911,0.19534749313682995,31.0,0.5172646685485546,0,0.05100419014593267,0,0,0,0,0,0,0,0,0,0
appinventor.ai_ejerciciosmatematicas_es.electrocardiograma.apk.sys_names.txt,benign,1,0,0.4827586206896552,3.178672328461352,2.482643140795991,14,0.5411710464815631,0.37282229965156793,29.0,0.7720276563584137,1,0.06822385684174302,0,0,0,0,0,0,0,0,0,0
appinventor.ai_ezio_labruzzo.TestRiflessiPatente.apk.sys_names.txt,benign,1,2,0.5454545454545454,2.0790392479075646,1.595514852011299,12,0.6885940049659881,0.2892456314817446,22.0,0.8460237969422367,0,0.09234266230998721,1,0,0,0,0,0,1,0,0,0
appinventor.ai_i8swzSA.Calendario.apk.sys_names.txt,benign,1,1,0.5185185185185185,2.01381882271747,1.6292742127035078,14,0.6999463036142225,0.22504169644984512,27.0,0.6632179363433952,3,0.01846557064569931,0,0,0,0,0,0,0,0,1,0
appinventor.ai_ktorrence123.SocialCards.apk.sys_names.txt,benign,1,2,0.4857142857142857,3.5546518554832938,1.949480686127193,17,0.6872126187113604,0.3028436505492249,35.0,1.2095104382241522,3,0.19022687609075042,0,0,0,1,0,0,0,0,1,0
appinventor.ai_malote1971.SpainParanormalKII.apk.sys_names.txt,benign,1,1,0.5384615384615384,2.747263968311398,1.8649221717576385,14,0.6570168740136112,0.3243812532912059,26.0,0.8116392433816704,2,0.13621204142531157,1,0,0,0,0,0,0,0,0,0
appinventor.ai_nightclubtorino.Navigator.apk.sys_names.txt,benign,1,0,0.5,2.115999222739642,1.9062951685368175,14,0.6160186461907107,0.27230483271375466,28.0,0.4741052450813291,1,0.09067976633032396,0,0,0,0,0,0,0,0,0,0
appinventor.ai_parrini_simone.Richiami.apk.sys_names.txt,benign,1,1,0.5,1.7398695890008316,1.7211290902073977,14,0.6537419211745704,0.20465180291769888,28.0,0.5667290523642206,2,0.011835948252133223,0,0,0,0,0,0,0,0,0,1
appinventor.ai_valentinonufrio.MondoPatente.apk.sys_names.txt,benign,1,0,0.48148148148148145,2.369660964544761,1.7197313070961524,13,0.6906077854645143,0.2503311258278146,27.0,0.6140332546670889,1,0.021357615894039735,0,0,0,0,0,0,0,0,0,0
appinventor.ai_valentinonufrio.WaigoQuizPatenteAM.apk.sys_names.txt,benign,1,1,0.5185185185185185,1.8325783491633594,1.6309280185268529,14,0.6831207198864345,0.21585321981052885,27.0,0.6015383035404519,2,0.008933924931046888,0,0,0,0,0,0,0,0,0,1
appli.speaky.com.apk.sys_names.txt,benign,1,2,0.52,1.9504125010163642,1.5376380701523,13,0.728457734997919,0.22024421593830334,25.0,0.5065334160705927,1,0.010539845758354757,0,0,0,0,0,0,1,0,0,1
application.audiobooks.apk.sys_names.txt,benign,1,1,0.44,2.190170481738577,1.9544540691129548,11,0.5904741580349492,0.2795773152081563,25.0,0.4490581205309538,0,0.013859388275276125,0,0,0,0,0,0,1,0,0,0
apprendre.italien.rapidement.facilement.apk.sys_names.txt,benign,1,0,0.3888888888888889,2.062092466980995,1.7728128488579133,14,0.6859709757185303,0.1848971833419734,36.0,0.9900027011797401,0,0.021542537872242383,0,0,0,0,0,0,0,0,0,0
apps.konbrand.AlternativeMedicineNew.apk.sys_names.txt,benign,1,1,0.47058823529411764,1.9906822365096006,1.6489076248153096,16,0.6905523447229449,0.21235558101785543,34.0,0.41097297303943925,2,0.09997135491263248,0,0,0,0,0,0,0,1,0,0
ar.com.basejuegos.simplealarm.apk.sys_names.txt,benign,1,0,0.4838709677419355,2.1032630098382743,1.682925991106571,15,0.6967732233307354,0.21255597185415334,31.0,0.4760194604003123,1,0.023393950470620487,0,0,0,0,0,0,0,0,0,0
ar.gob.cordoba.gobiernoabierto.agendacultural.apk.sys_names.txt,benign,1,1,0.42105263157894735,3.533520121046351,2.592997121462933,16,0.5564665776478093,0.32645857844833553,38.0,0.635752090169928,3,0.04948439338362516,0,0,0,0,0,0,0,0,1,0
asav.roomtemprature.apk.sys_names.txt,benign,1,0,0.5161290322580645,2.642273874858077,1.8282949743254078,16,0.6838307057175248,0.26144200626959246,31.0,0.6074964801694859,2,0.0615987460815047,0,0,0,0,0,0,0,0,0,0
asus.zenfone5.max.zoom.zenfone2.zenfone4.selfie.ar.zenfone5.zooms.theme.launcher.apk.sys_names.txt,benign,1,2,0.5454545454545454,4.3614642243682065,4.257865366530616,12,0.13210101507221783,0.9321843634442684,22.0,0.6834464553904248,1,0.9189778129952456,1,0,0,0,0,0,1,0,0,0
asyncbyte.italia.calendario.apk.sys_names.txt,benign,1,0,0.4838709677419355,1.842831684721936,1.6725237309331797,15,0.6940636222768224,0.1942848146107219,31.0,0.7288068415484331,0,0.019444225773439346,0,0,0,0,0,0,0,0,0,0
at.harnisch.android.efs.apk.sys_names.txt,benign,1,0,0.45454545454545453,2.845796787441934,2.137149188574116,15,0.6213509886144795,0.2778775735802128,33.0,0.5296572557284257,1,0.03233383998894569,0,0,0,0,0,0,0,0,0,0
at.resdac.free.fuelf.apk.sys_names.txt,benign,1,1,0.46875,2.0940670709997713,1.728646829807538,15,0.6883744048488701,0.22563437139561707,32.0,0.4208575500686514,2,0.07569204152249134,0,0,0,0,0,0,0,1,0,0
at.roteskreuz.st.erstehilfe.apk.sys_names.txt,benign,1,1,0.46153846153846156,1.8246792259647677,1.779777528458111,12,0.6287355930158083,0.23355296502787634,26.0,0.4243161926637713,1,0.01753674607197162,0,0,0,0,0,0,0,1,0,0
at.specsoft.citydistance.apk.sys_names.txt,benign,1,2,0.5,1.7955482508779557,1.800804800484401,16,0.6530506816419182,0.18848131642098045,32.0,0.4405696586239001,0,0.010558793280767913,0,0,0,0,0,0,0,1,0,1
at.steirersoft.mydarttraining.apk.sys_names.txt,benign,1,1,0.41025641025641024,1.7074941144527558,1.5610345791305351,16,0.7335911169857703,0.14420641620937105,39.0,0.957558363042225,1,0.023374841705360912,0,0,0,0,0,1,0,0,0,0
at.trafficpass.android.parkme.apk.sys_names.txt,benign,1,1,0.5357142857142857,1.778990167270182,1.495892775331388,15,0.7278474808166568,0.19484543874234753,28.0,0.45755874192553203,1,0.012243972488851939,1,0,0,0,0,0,0,0,0,0
at.wien.viennacard.live.apk.sys_names.txt,benign,1,0,0.4444444444444444,2.0637481883447304,1.6576242326231396,16,0.7150244608955302,0.19175591028490604,36.0,0.4641578082451983,1,0.04256752205832828,0,0,0,0,0,0,0,0,0,0
at.xylem.mapin.apk.sys_names.txt,benign,1,0,0.22727272727272727,5.377924355569324,3.010422655084762,10,0.5812623562893694,0.4433059505932927,44.0,1.0389657519023956,1,0.3035656449665813,0,0,0,0,0,0,0,0,0,0
atpwta.live.apk.sys_names.txt,benign,1,2,0.5652173913043478,1.8110018121798157,1.5722280118525793,13,0.6918119752974847,0.24473994277057734,23.0,0.47486433453022686,0,0.02726813667732705,1,0,0,0,0,0,1,0,0,0
atws.app.apk.sys_names.txt,benign,1,1,0.4838709677419355,2.56475074870505,1.7255373937540888,15,0.7030846386193824,0.23013269353180238,31.0,0.6304691549535995,3,0.01478724966949028,0,0,0,0,0,0,0,0,1,0
au.com.splashdowneventservices.calculator.apk.sys_names.txt,benign,1,1,0.5,2.294695635264647,1.817551817187617,13,0.6586699772121428,0.2556825015033073,26.0,0.5217654828697025,1,0.0033674082982561634,0,0,0,0,0,0,0,0,0,1
audio.mp3.free.music.player.apk.sys_names.txt,benign,1,0,0.2391304347826087,5.333748527630728,2.6850607937927307,11,0.6304456497151752,0.386300688871529,46.0,0.6973431261174804,2,0.30757758681911795,0,0,0,0,0,0,0,0,0,0
audio.mp3.music.player.apk.sys_names.txt,benign,1,1,0.2972972972972973,4.864637949252951,2.304692581598254,11,0.6813045151787436,0.37875327750993826,37.0,0.6414525265998954,3,0.3029687896472976,0,0,0,0,0,0,0,0,1,0
audio.virtualizer.equalizer.bassbooster.musicplayer.apk.sys_names.txt,benign,1,1,0.2653061224489796,4.9306947774363055,3.1227298168260096,13,0.5385054426772058,0.40839043571284006,49.0,0.5881141183768541,4,0.2565993003151473,0,0,0,0,0,0,0,0,1,0
autodelgiorno.xam.droid.apk.sys_names.txt,benign,1,0,0.23255813953488372,6.322313040487512,6.109209020201515,10,0.09148872044347958,0.943812751738559,43.0,0.460096352341981,2,0.9308779789617064,0,0,0,0,0,0,0,0,0,0
az.elten.specexp.calculator.apk.sys_names.txt,benign,1,0,0.47058823529411764,2.523342173258231,1.9372516225709457,16,0.6690547572734583,0.24238786423660375,34.0,0.4888726273542535,1,0.04594565098766779,0,0,0,0,0,0,0,0,0,0
b4a.zephyrfree.apk.sys_names.txt,benign,1,2,0.4594594594594595,3.8744430249115775,3.370288298928665,17,0.4178929406225163,0.408102259104143,37.0,0.6802035179483606,2,0.004281555060798082,0,0,0,1,0,0,0,0,0,1
ba.app.aforizmi.apk.sys_names.txt,benign,1,2,0.43902439024390244,2.0490743355874628,1.6848193238247917,18,0.7245273588949199,0.1535938781087729,41.0,1.1309807541023755,2,0.012517081169718502,0,0,0,1,0,1,0,0,0,0
baby.story.camera.photo.editor.apk.sys_names.txt,benign,1,0,0.41025641025641024,5.883852959179297,4.475153651795566,16,0.34320547897244075,0.7284304630176267,39.0,1.030334423383117,2,0.6731466644176436,0,0,0,0,0,0,0,0,0,0
babyAnimal.andorid.apk.sys_names.txt,benign,1,0,0.4166666666666667,2.455074200635723,1.8274945621281966,15,0.6857723748013433,0.23011304165794433,36.0,0.5841748365696849,0,0.08750261670504501,0,0,0,0,0,0,0,0,0,0
balticapp.android.apk.sys_names.txt,benign,1,1,0.37777777777777777,4.190695122597819,2.476547322181514,17,0.6136313978502256,0.33165599268069534,45.0,1.255293817778006,1,0.21752058554437328,0,0,0,1,0,0,0,0,0,0
basket.prediction.apk.sys_names.txt,benign,1,1,0.5357142857142857,2.591322859806523,2.0228137549670304,15,0.6170300934031958,0.2852322865299766,28.0,0.5227989169960912,0,0.022752833290076997,1,0,0,0,0,0,0,0,0,0
basortubaglama.snstu.com.basortubaglamasekilleri.apk.sys_names.txt,benign,1,2,0.5384615384615384,2.1772604162111486,1.9599965305797693,14,0.6066862854007794,0.2671163787668642,26.0,0.4165894439848668,1,0.014941369310301348,1,0,0,0,0,0,0,1,0,0
bc.leg.apk.sys_names.txt,benign,1,0,0.4666666666666667,2.407096370966933,1.848995431089722,14,0.6690019259515024,0.24479344486172755,30.0,0.550921558428262,0,0.020257198133606463,0,0,0,0,0,0,0,0,0,0
bdff.mobileapp.apk.sys_names.txt,benign,1,0,0.4666666666666667,3.1982927291438843,2.3492967931201703,14,0.5890257954725602,0.329357056207036,30.0,0.6154153341415958,1,0.02163364334816013,0,0,0,0,0,0,0,0,0,0
be.birdsounds.com.apk.sys_names.txt,benign,1,2,0.43243243243243246,2.046193803637462,1.6174600726217279,16,0.7323131530960537,0.16270840421912214,37.0,1.0707544203824062,1,0.0042871725076556655,0,0,0,0,0,1,0,0,0,1
be.classic.oldphoneringtones.com.apk.sys_names.txt,benign,1,2,0.43243243243243246,2.1106340203786345,1.5558113507773372,16,0.7488447935704674,0.1778459179762361,37.0,1.1331889524038006,2,0.04860099655040245,0,0,0,0,1,1,0,0,0,0
