sample_id,label,cls,exceed_count,suspicious_presence_ratio,skewness,burstiness,suspicious_presence,norm_entropy,dominant_freq,depth,sliding_entropy_std,rare_suspicious,freq_gap_top2,_exceed_suspicious_presence_ratio,_exceed_skewness,_exceed_burstiness,_exceed_suspicious_presence,_exceed_norm_entropy,_exceed_dominant_freq,_exceed_depth,_exceed_sliding_entropy_std,_exceed_rare_suspicious,_exceed_freq_gap_top2
an.LcmX.apk.sys_names.txt,benign,1,7,0.6,1.1627540119199713,1.390027737981829,15,0.7244593854978307,0.16902037897747588,25.0,0.4243418167377183,2,0.009385055416517697,1,1,1,0,0,1,1,1,0,1
andrei.brusentcov.fractioncalculator.free.apk.sys_names.txt,benign,1,4,0.5,1.7115105352475664,1.2521623698911388,15,0.8159737621682179,0.1545693047660691,30.0,0.7088604064362447,1,0.00940096195889812,0,0,1,0,1,1,0,0,0,1
angry.HD.wallpaper.bird.apk.sys_names.txt,benign,1,3,0.26666666666666666,1.4607677957127003,1.4930792492572758,4,0.6399988544248719,0.3225608822177975,15.0,0.2813234961616325,1,0.09940266503293001,0,1,0,0,0,0,1,1,0,0
app.SchoneBilder.Buonanotte.apk.sys_names.txt,benign,1,5,0.5769230769230769,1.5039093079671668,1.4892318294106819,15,0.7170244691284416,0.20203868269733402,26.0,0.3877458217582168,3,0.04260324098274961,1,1,1,0,0,0,0,1,1,0
app.femme.working.apk.sys_names.txt,benign,1,3,0.375,1.4288041273611507,1.4109692927543414,6,0.6831298622201627,0.2738992229809277,16.0,0.4626789765317462,0,0.02378149281846009,0,1,1,0,0,0,1,0,0,0
app.mytoyota.toyota.com.mytoyota.apk.sys_names.txt,benign,1,5,0.5238095238095238,1.442568264866044,1.4157917342866095,11,0.7241096997986253,0.22386537480877103,21.0,0.42089116810456245,0,0.029576746557878633,1,1,1,0,0,0,1,1,0,0
appinventor.ai_AnesaNico.alimentazione20.apk.sys_names.txt,benign,1,8,0.6086956521739131,1.2162630715416713,1.080404905903144,14,0.8239429320257159,0.15848610289769366,23.0,0.4883186166624992,3,0.004139562389118865,1,1,1,0,1,1,1,0,1,1
appinventor.ai_aldo_livolsi.Jesus1.apk.sys_names.txt,benign,1,7,0.6,1.2674793317380044,1.3152766264989342,15,0.7598393162681675,0.16408058294042005,25.0,0.5182924116215514,2,0.0060865837976853835,1,1,1,0,1,1,1,0,0,1
appinventor.ai_aleks_andapps.Autodemolizione_Cubeda.apk.sys_names.txt,benign,1,7,0.5652173913043478,1.0694174194394541,1.1597085222001278,13,0.7997562407453335,0.14791252485089462,23.0,0.4863182928477082,0,0.006163021868787276,1,1,1,0,1,1,1,0,0,1
appinventor.ai_andrea_paoloni3.WoundCareManagement.apk.sys_names.txt,benign,1,7,0.5909090909090909,1.1039101705526126,1.0346507236800815,13,0.8362737057058253,0.14952220348510398,22.0,0.5732540328770319,0,0.006183249016301293,1,1,1,0,1,1,1,0,0,1
appinventor.ai_appsgeniet.MessageGift.apk.sys_names.txt,benign,1,6,0.5357142857142857,1.1281897640040441,1.2838698661307888,15,0.7690776858452714,0.13676588897827835,28.0,0.6459843126445237,2,0.002413515687851971,1,1,1,0,1,1,0,0,0,1
appinventor.ai_atomantapps.rblocks.apk.sys_names.txt,benign,1,3,0.6086956521739131,1.6911254828509232,1.5619397239580914,14,0.6779169436801585,0.23724778287006726,23.0,0.4847356022526085,2,0.022082018927444796,1,1,0,0,0,0,1,0,0,0
appinventor.ai_atomantapps.rhideandseek.apk.sys_names.txt,benign,1,5,0.6086956521739131,1.3707052589863558,1.3806910656117986,14,0.7297435157593659,0.20328231977446637,23.0,0.4339036158490265,2,0.02225130890052356,1,1,1,0,0,0,1,1,0,0
appinventor.ai_atomantapps.zeldamask.apk.sys_names.txt,benign,1,5,0.5652173913043478,1.0754729088865074,1.3913675748088759,13,0.7153662241594505,0.17759784075573548,23.0,0.46594158006408637,0,0.02098515519568151,1,1,1,0,0,1,1,0,0,0
appinventor.ai_atomantapps.zsword.apk.sys_names.txt,benign,1,6,0.5909090909090909,1.634513491919405,1.2235803215685779,13,0.7966734723578021,0.19516129032258064,22.0,0.507094285086021,2,0.004838709677419355,1,1,1,0,1,0,1,0,0,1
appinventor.ai_boxmaster_app.TeletextTv.apk.sys_names.txt,benign,1,6,0.46875,1.2146388668889267,1.3639514132176032,15,0.752177255987893,0.12338403041825095,32.0,0.5321116998504809,4,0.0022813688212927757,0,1,1,0,1,1,0,0,1,1
appinventor.ai_calogerolupopon.Traduttore_Ita_Eng.apk.sys_names.txt,benign,1,7,0.5833333333333334,1.5005481445495994,1.3843757117040294,14,0.7408453853658549,0.1967751567632129,24.0,0.40576747486390713,2,0.010749477455957002,1,1,1,0,1,0,1,1,0,1
appinventor.ai_carosifa.Segna_Punti.apk.sys_names.txt,benign,1,5,0.6,1.6700739248002883,1.4900182179325678,15,0.7174980051440425,0.20777241554483108,25.0,0.4079250284349697,2,0.011684023368046735,1,1,0,0,0,0,1,1,0,1
appinventor.ai_crotalocerastre.Orari_Metro_Milano.apk.sys_names.txt,benign,1,7,0.5833333333333334,1.4483510863947764,1.1577530638537499,14,0.8090666505461023,0.1681372549019608,24.0,0.6335579407016256,2,0.0004901960784313725,1,1,1,0,1,1,1,0,0,1
appinventor.ai_danivargaspi.Aseo.apk.sys_names.txt,benign,1,7,0.56,1.1160772964925885,1.3039529292291943,14,0.7538460867328967,0.1537953795379538,25.0,0.5687680934387691,2,0.00506050605060506,1,1,1,0,1,1,1,0,0,1
appinventor.ai_datimeteo.cgp.apk.sys_names.txt,benign,1,7,0.5238095238095238,1.4053224705022234,1.353722238347755,11,0.7395386635534921,0.2126844223031232,21.0,0.4152938830739669,1,0.011879670434949224,1,1,1,0,1,0,1,1,0,1
appinventor.ai_davidlobomartinez.SpeechToTextConverter.apk.sys_names.txt,benign,1,6,0.5555555555555556,1.3673708326409366,1.2050270599652726,15,0.7991989734809452,0.14568126520681265,27.0,0.5734610453774945,2,0.005170316301703163,1,1,1,0,1,1,0,0,0,1
appinventor.ai_enfandroid.DB3.apk.sys_names.txt,benign,1,5,0.45454545454545453,1.1810932065075281,1.0452701947440266,15,0.8448449917436648,0.12084071208873147,33.0,0.43842128744795383,0,0.01896728492869792,0,1,1,0,1,1,0,1,0,0
appinventor.ai_fabio23ita.casertaeventisagreconcerti.apk.sys_names.txt,benign,1,7,0.5238095238095238,0.6587284740542994,0.8878021872686092,11,0.8632535843961946,0.13810316139767054,21.0,0.5881493256900775,1,0.008319467554076539,1,1,1,0,1,1,1,0,0,1
appinventor.ai_fradirosa98.meow.apk.sys_names.txt,benign,1,7,0.5238095238095238,1.0751284959756156,1.1866310691306436,11,0.7850138815289557,0.16848174247277387,21.0,0.4661031511111505,0,0.007687379884689302,1,1,1,0,1,1,1,0,0,1
appinventor.ai_info.AbbinamentoCiboVino.apk.sys_names.txt,benign,1,5,0.56,1.5446374486342085,1.4937077926702838,14,0.7103225209232404,0.19258373205741627,25.0,0.5398884134189429,3,0.008373205741626795,1,1,0,0,0,0,1,0,1,1
appinventor.ai_nalinidutt.TRUST.apk.sys_names.txt,benign,1,7,0.6086956521739131,0.96472180044866,0.9514118199554014,14,0.8569350634558897,0.14317673378076062,23.0,0.47999116428037053,3,0.015659955257270694,1,1,1,0,1,1,1,0,1,0
appinventor.ai_nicoletmassi.FisicaRisolviEsercizi.apk.sys_names.txt,benign,1,3,0.5769230769230769,1.7030048708882695,1.5699205556528186,15,0.7007061485595036,0.2015591525827184,26.0,0.43023128927705967,2,0.008509878600333254,1,0,0,0,0,0,0,1,0,1
appinventor.ai_ppaolomail.bpagaepens.apk.sys_names.txt,benign,1,3,0.46875,1.7409444522000084,1.5696928627655138,15,0.710687568304017,0.17711730177955837,32.0,0.6855785740474984,3,0.0054970651262461565,0,0,0,0,0,1,0,0,1,1
appinventor.ai_radiocode.Bosch_BO1150_Radiocode.apk.sys_names.txt,benign,1,4,0.5769230769230769,1.7109592430895637,1.3953399850224162,15,0.7530900633958846,0.1916149538368397,26.0,0.5003491063922278,2,0.005297411835931588,1,0,1,0,1,0,0,0,0,1
appinventor.ai_seblog2k.Acqua_Alta.apk.sys_names.txt,benign,1,3,0.5384615384615384,1.8092564762831016,1.467017146280814,14,0.7386438997213397,0.20497554752285774,26.0,0.4947112915262467,1,0.01711673399957474,1,0,1,0,1,0,0,0,0,0
appinventor.ai_sergio_decandia.ElezioniPolitiche2018.apk.sys_names.txt,benign,1,5,0.5416666666666666,1.1427602713290348,1.4438742322200269,13,0.6995439243944983,0.17256712844193603,24.0,0.4796512458820381,0,0.015221481101419531,1,1,1,0,0,1,1,0,0,0
appinventor.ai_skysalsoftware.StairsToolsFree.apk.sys_names.txt,benign,1,3,0.5357142857142857,1.888629632355583,1.5548787413381742,15,0.7148774176786684,0.20467409165601608,28.0,0.48214373064760574,3,0.010954902318787657,1,0,0,0,0,0,0,0,1,1
appinventor.ai_sovreandrei21.Audi_Romania.apk.sys_names.txt,benign,1,7,0.5714285714285714,1.380143694713386,1.3678867481407084,12,0.7385826760074137,0.2058728622136173,21.0,0.407338433740999,0,0.008389803162310423,1,1,1,0,1,0,1,1,0,1
appinventor.ai_traziotrazio.BrowserVelocepagamento.apk.sys_names.txt,benign,1,5,0.48,1.6136129025191064,1.416023218497226,12,0.7452500099331826,0.19400499583680267,25.0,0.6109772157794285,0,0.008534554537885096,0,1,1,0,1,0,1,0,0,1
appinventor.ai_verkaufsagentur28.Becker4_billo.apk.sys_names.txt,benign,1,6,0.5769230769230769,1.1182460133361987,1.206842085866769,15,0.783444582356342,0.15006988120195666,26.0,0.5444979717816816,2,0.004367575122292104,1,1,1,0,1,1,0,0,0,1
appinventor.ai_verkaufsagentur28.Becker5_billo_copy.apk.sys_names.txt,benign,1,8,0.56,1.323211219577435,1.2121263693335795,14,0.7874252764290497,0.16662341032961328,25.0,0.5489951654939379,3,0.005450298468725669,1,1,1,0,1,1,1,0,1,1
appinventor.ai_vincenzocelano.AgenteDiCommercioFree.apk.sys_names.txt,benign,1,3,0.5357142857142857,2.5920869300848897,1.3386996931128379,15,0.8132280192439577,0.2276657060518732,28.0,0.6385954104225675,1,0.09221902017291066,1,0,1,0,1,0,0,0,0,0
apployalty.aqva.apk.sys_names.txt,benign,1,4,0.5,1.3488417791239786,1.286543681283651,15,0.7825423515981738,0.15262619372442018,30.0,0.6075641494260147,0,0.020719645293315145,0,1,1,0,1,1,0,0,0,0
apps.konbrand.Pancakes.apk.sys_names.txt,benign,1,5,0.4666666666666667,1.3995091456307425,1.3552274480315383,14,0.761199521114446,0.14241384942021884,30.0,0.5141745522671992,1,0.0009799118079372856,0,1,1,0,1,1,0,0,0,1
appsjlond.chatcristianosolteros.apk.sys_names.txt,benign,1,7,0.5357142857142857,1.1545638439122616,1.2102164621907405,15,0.793536899256265,0.15260663507109004,28.0,0.36713056300573654,3,0.027488151658767772,1,1,1,0,1,1,0,1,1,0
appster.baccabluapp.apk.sys_names.txt,benign,1,3,0.4594594594594595,1.9256084751097828,1.5050886047207856,17,0.743283579487822,0.1809635000614477,37.0,1.0372462951522943,1,0.07527344230060219,0,0,0,1,1,1,0,0,0,0
ar.com.fennoma.psicotest.apk.sys_names.txt,benign,1,4,0.4666666666666667,1.4372920677918704,1.2325484064207788,14,0.7902709705338793,0.15594316737899966,30.0,0.88974600747406,1,0.023218204920873283,0,1,1,0,1,1,0,0,0,0
arab.chatweb.online.apk.sys_names.txt,benign,1,7,0.5384615384615384,1.1740792593942224,1.2157176731606303,14,0.7840476430054142,0.1563758389261745,26.0,0.42823536996320233,2,0.0077181208053691275,1,1,1,0,1,1,0,1,0,1
arabicnews.arabic.salemforrenewable.arabicnews.apk.sys_names.txt,benign,1,6,0.4782608695652174,1.3970129135791205,1.0396614867821097,11,0.8462450461727516,0.178752107925801,23.0,0.4270279383584171,0,0.06070826306913996,0,1,1,0,1,1,1,1,0,0
areamajor.areacalculator.geo.geoareamap.apk.sys_names.txt,benign,1,3,0.40540540540540543,2.057057669510244,1.4696506798003675,15,0.7732790362567928,0.15902140672782875,37.0,0.48524735028746585,1,0.019367991845056064,0,0,1,0,1,1,0,0,0,0
asd.vector.indicators.apk.sys_names.txt,benign,1,7,0.5652173913043478,1.2457167068468895,1.210680830776228,13,0.7841910979178542,0.1648190196340323,23.0,0.3280358229305908,1,0.014157873647655937,1,1,1,0,1,1,1,1,0,0
asdev.nokat.maghribiya.fokaha.apk.sys_names.txt,benign,1,4,0.46875,1.4971929622825162,1.3260525799774914,15,0.7757050993068222,0.1533854803226595,32.0,0.4916609153280933,0,0.022977267171840624,0,1,1,0,1,1,0,0,0,0
at.dieschmiede.eatsmarter.apk.sys_names.txt,benign,1,4,0.38636363636363635,2.190842752712892,1.7686253956125801,17,0.7055954697927515,0.15480097869547055,44.0,0.9622632826045342,3,0.0067434504982992185,0,0,0,1,0,1,0,0,1,1
at.harnisch.android.fueldb.apk.sys_names.txt,benign,1,5,0.48484848484848486,1.5697627828960137,1.433342387324883,16,0.7576781580800703,0.14385308620982826,33.0,0.557186552521501,2,0.0074817207957830305,0,1,1,0,1,1,0,0,0,1
at.mjam.apk.sys_names.txt,benign,1,3,0.56,1.7385988825089267,1.5488097350990095,14,0.7110651105372028,0.21709363957597172,25.0,0.43743875464186666,1,0.018772084805653712,1,0,0,0,0,0,1,1,0,0
at.spar.mobile.interspar_app.apk.sys_names.txt,benign,1,6,0.5333333333333333,1.323801323995421,1.0891534831254834,16,0.8483501277869877,0.12360883050538223,30.0,0.5452863260109351,0,0.009943440977923736,1,1,1,0,1,1,0,0,0,1
at.spardat.bcrmobile.apk.sys_names.txt,benign,1,3,0.4594594594594595,1.974964873839982,1.8210390015507218,17,0.6685666248654832,0.17956903431763768,37.0,0.9862300829366606,4,0.019802474062250598,0,0,0,1,0,1,0,0,1,0
at.willhaben.apk.sys_names.txt,benign,1,3,0.5416666666666666,2.3797226925614128,1.983501843796666,13,0.6007466797715044,0.3023307933662035,24.0,0.381058951033659,1,0.018003884655610338,1,0,0,0,0,0,1,1,0,0
atlantis.follower.analyzer.apk.sys_names.txt,benign,1,3,0.5,2.1734116335078064,2.0016750839893827,11,0.5488103712791885,0.31218762014609763,22.0,0.361207744812752,2,0.011643873235568737,0,0,0,0,0,0,1,1,0,1
au.com.mcgregor.babytracker.apk.sys_names.txt,benign,1,5,0.5172413793103449,1.389444557561645,1.2460648476463647,15,0.8005270341123812,0.1402384595766386,29.0,0.48196115906369724,1,0.007778627901045652,0,1,1,0,1,1,0,0,0,1
august.shopping.apk.sys_names.txt,benign,1,4,0.4838709677419355,1.6104104853639782,1.241069729498818,15,0.8109179038546215,0.15331425846447305,31.0,0.53093482773305,1,0.02944682880305198,0,1,1,0,1,1,0,0,0,0
aws.apps.wifiKeyRecovery.apk.sys_names.txt,benign,1,6,0.5517241379310345,1.120421843013701,1.149950172432532,16,0.8046349797404445,0.1462429775280899,29.0,0.44581306709903556,3,0.0331811797752809,1,1,1,0,1,1,0,0,1,0
ba.app.belikebill.apk.sys_names.txt,benign,1,6,0.5357142857142857,1.434661434148481,1.4675258798724433,15,0.7269658217463881,0.17363510711817554,28.0,0.44370691190286254,3,0.027470628887353143,1,1,1,0,0,1,0,1,1,0
be.babyboom.morphing.apk.sys_names.txt,benign,1,6,0.52,1.1211004325756877,1.1090200977726499,13,0.8231054237352288,0.14127861089187055,25.0,0.5319012646643867,1,0.010260457774269928,0,1,1,0,1,1,1,0,0,1
be.moulinsart.tintinbooks.apk.sys_names.txt,benign,1,3,0.56,2.2704886546603555,1.5404151090420668,14,0.7381197953851879,0.24500525762355416,25.0,0.5828071380456693,0,0.03423297114148849,1,0,0,0,1,0,1,0,0,0
be.newpage.mariepure.apk.sys_names.txt,benign,1,4,0.5416666666666666,1.8278959355881284,1.451920095567947,13,0.7425784462612991,0.21236513101558485,24.0,0.5102650452853992,1,0.016954958040760405,1,0,1,0,1,0,1,0,0,0
be.tweedehands.m.apk.sys_names.txt,benign,1,4,0.42857142857142855,1.2912954266588468,1.187632259186234,15,0.8178926170000522,0.1311146177019079,35.0,0.5016856880694883,0,0.034571797446564335,0,1,1,0,1,1,0,0,0,0
bercom.wholoveyouinsecret.apk.sys_names.txt,benign,1,4,0.5652173913043478,1.5104874473451742,1.5764997635728664,13,0.673696372471073,0.2188404748118124,23.0,0.3957891300438545,1,0.016864504921829764,1,1,0,0,0,0,1,1,0,0
bestfreelivewallpapers.new_year_2015_fireworks.apk.sys_names.txt,benign,1,3,0.5333333333333333,1.4875893999024257,1.57842178045901,16,0.6974928602614335,0.17685267198110421,30.0,0.48778960108707825,1,0.018502115933471116,1,1,0,0,0,1,0,0,0,0
bibbia.cei.gratis.apk.sys_names.txt,benign,1,6,0.5454545454545454,1.4963834242831875,1.0060751984274032,12,0.8536943138771854,0.1870967741935484,22.0,0.36295857807852894,0,0.05935483870967742,1,1,1,0,1,0,1,1,0,0
bitsoftlite.bb.apk.sys_names.txt,benign,1,6,0.5357142857142857,1.171790971646569,1.2464278771399122,15,0.7817445828153788,0.15068259385665528,28.0,0.3229515954622719,0,0.020819112627986348,1,1,1,0,1,1,0,1,0,0
biz.trans.apk.sys_names.txt,benign,1,3,0.5769230769230769,1.6464486575272614,1.47395909264778,15,0.7359607209179463,0.19731310546518005,26.0,0.4880523656993141,2,0.021202705172728934,1,1,1,0,0,0,0,0,0,0
blue.dating.apk.sys_names.txt,benign,1,6,0.5454545454545454,1.4176920888534899,1.185520546100197,12,0.794698069401286,0.19235203689469638,22.0,0.41723914518920285,0,0.025749423520368946,1,1,1,0,1,0,1,1,0,0
blyther.c4chat.apk.sys_names.txt,benign,1,3,0.52,1.6917517817980616,1.6387218886245403,13,0.6703066341206843,0.23517872711421098,25.0,0.4230431293724198,1,0.0459895379250218,0,1,0,0,0,0,1,1,0,0
boer.meteoitalia.apk.sys_names.txt,benign,1,5,0.5652173913043478,2.6983612627545157,2.3579451190648584,13,0.4911217690106124,0.37016172186217966,23.0,0.26305514511657135,3,0.005425411736726321,1,0,0,0,0,0,1,1,1,1
boerapps.meteomilano.apk.sys_names.txt,benign,1,5,0.3333333333333333,1.3126573386661464,1.294892470818503,4,0.6964235000861322,0.30757931844888364,12.0,0.43974784806496914,0,0.0005875440658049354,0,1,1,0,0,0,1,1,0,1
boerapps.meteonapoli.apk.sys_names.txt,benign,1,5,0.3333333333333333,0.48340866785540193,0.9870882351755625,4,0.7621165564421932,0.2541354024556617,12.0,0.16712548794950302,0,0.09025409276944066,0,1,1,0,1,0,1,1,0,0
boerapps.meteoroma.apk.sys_names.txt,benign,1,3,0.3333333333333333,1.4868322620413483,1.4311325975926628,4,0.6555085180743245,0.345707656612529,12.0,0.44855576789265195,0,0.014952307295694767,0,1,1,0,0,0,1,0,0,0
boerapps.meteotorino.apk.sys_names.txt,benign,1,5,0.3333333333333333,1.3323727639397633,1.3568236582447604,4,0.6722146037761643,0.31884587289992694,12.0,0.3770590183366645,0,0.0007304601899196494,0,1,1,0,0,0,1,1,0,1
br.com.blackmountain.makeup.apk.sys_names.txt,benign,1,3,0.425,2.5415675530870843,2.1091169290555105,17,0.632923638315667,0.21071806322717124,40.0,0.5348439446416782,3,0.008814196732871078,0,0,0,1,0,0,0,0,1,1
br.com.easytaxi.apk.sys_names.txt,benign,1,5,0.5,1.2093915151706398,1.0641933024540429,14,0.8415436517908862,0.13273216263249485,28.0,0.558561951829658,0,0.009017560512577124,0,1,1,0,1,1,0,0,0,1
br.com.ridsoftware.shoppinglist.apk.sys_names.txt,benign,1,4,0.4117647058823529,1.5913873721246672,1.2173456899398687,14,0.807635112938648,0.15025190963757518,34.0,0.4569416077726464,0,0.0396554526247359,0,1,1,0,1,1,0,0,0,0
br.com.rogerionapoleao.acalmabebe.apk.sys_names.txt,benign,1,5,0.56,1.6202360218991032,1.5278136867890417,14,0.7102519967699178,0.19681131876253827,25.0,0.4019866785957285,1,0.009608277900960829,1,1,0,0,0,0,1,1,0,1
br.com.zoetropic.free.apk.sys_names.txt,benign,1,5,0.5652173913043478,2.054825159943835,1.3820610342699284,13,0.7709436218106455,0.25112107623318386,23.0,0.5130425079319878,3,0.10762331838565023,1,0,1,0,1,0,1,0,1,0
br.letonai.badadumtss.apk.sys_names.txt,benign,1,3,0.4444444444444444,1.5911083417819192,1.4708189630855446,8,0.6836216261794107,0.26823482901759244,18.0,0.5052254349354534,0,0.024115437833563947,0,1,1,0,0,0,1,0,0,0
bse.echocalc.apk.sys_names.txt,benign,1,3,0.46153846153846156,1.978441743968372,1.7522533952124726,18,0.6902035976637879,0.1601045580787453,39.0,0.9764357795970597,2,0.006099221260142678,0,0,0,1,0,1,0,0,0,1
buraco.modifiye.clio.apk.sys_names.txt,benign,1,5,0.5357142857142857,1.552192610368739,1.375002189925305,15,0.7564443029215637,0.1777152867416559,28.0,0.46029156350970885,1,0.0275677669186797,1,1,1,0,1,1,0,0,0,0
buraco.modifiye.ford.fiesta.apk.sys_names.txt,benign,1,5,0.5357142857142857,1.4575036971351003,1.45889882500349,15,0.7333162551473679,0.16864003540998118,28.0,0.47616141672849543,2,0.011397587695031536,1,1,1,0,0,1,0,0,0,1
buraco.modifiye.golf.apk.sys_names.txt,benign,1,6,0.56,1.2496509771052065,1.2689413038988742,14,0.7781522650679773,0.1654099455951131,25.0,0.45317437187373183,1,0.025770735897680634,1,1,1,0,1,1,1,0,0,0
buraco.modifiyeli.seat.lion.apk.sys_names.txt,benign,1,5,0.46875,1.5768353255339178,1.435140451239091,15,0.7471600309944391,0.15797906430249947,32.0,0.5477972523764357,3,0.015381328775902585,0,1,1,0,1,1,0,0,1,0
by.fisher.pandora.apk.sys_names.txt,benign,1,5,0.5652173913043478,1.4125490756530032,1.3564010279679894,13,0.7496072854217141,0.2015980331899201,23.0,0.48532476154377524,1,0.028887523048555623,1,1,1,0,1,0,1,0,0,0
c5.live.prod.apk.sys_names.txt,benign,1,3,0.5,2.0446449739283064,1.8197329003169924,18,0.6632432077197689,0.18516209476309228,36.0,0.9416814748363677,3,0.006701995012468828,0,0,0,1,0,0,0,0,1,1
ca.rodee.alexamaster.alexamaster.apk.sys_names.txt,benign,1,3,0.5,1.6664948877212962,1.6564721153839115,13,0.6763697387366693,0.19815384615384615,26.0,0.4248130827508552,0,0.006805429864253394,0,1,0,0,0,0,0,1,0,1
cacciarichiamouccellifree.viewstubdemo.apk.sys_names.txt,benign,1,5,0.6,1.2616625826765355,1.3932062207331561,15,0.7346565612092907,0.16304144009000562,25.0,0.5089319929997496,2,0.013594599662478906,1,1,1,0,0,1,1,0,0,0
carlabimmo.immobypass.apk.sys_names.txt,benign,1,5,0.0,0.0,0.0,0,-1.000089400708482e-06,1.0,1.0,0.0,0,0.0,0,1,1,0,0,0,1,1,0,1
catepe.animal.wallpapersss.apk.sys_names.txt,benign,1,4,0.4666666666666667,1.6250542311469467,1.2428215234740887,14,0.8049417951631006,0.1733756759076474,30.0,0.47698763938928823,0,0.06823448631018797,0,1,1,0,1,1,0,0,0,0
cc.lifely.feedo.apk.sys_names.txt,benign,1,7,0.5217391304347826,1.1808644114250362,1.3398576385654375,12,0.7483274362354045,0.17107501933488012,23.0,0.3506106209904892,0,0.012529002320185615,1,1,1,0,1,1,1,1,0,0
ce.cromos.bomdiatardenoitex.apk.sys_names.txt,benign,1,4,0.425,2.203977106401195,1.8382484911750567,17,0.6827714972313607,0.1684909016281297,40.0,0.9712197797203727,3,0.002599534820084827,0,0,0,1,0,1,0,0,1,1
ch.anibis.anibis.apk.sys_names.txt,benign,1,4,0.47058823529411764,1.0078605504007738,1.0727929071128717,16,0.8349966277997597,0.11475496688741722,34.0,0.5333962227761453,1,0.02405298013245033,0,1,1,0,1,1,0,0,0,0
ch.bitspin.timely.apk.sys_names.txt,benign,1,6,0.5217391304347826,1.681258466489338,1.1736235634758978,12,0.8023138448879106,0.21367715551516528,23.0,0.3234456173838633,0,0.10644098602749062,1,1,1,0,1,0,1,1,0,0
ch.epfl.pdse.polypotapp.apk.sys_names.txt,benign,1,5,0.5,1.256084553034807,1.2672404463756382,13,0.7744273067210751,0.1561747229805685,26.0,0.5306119007487864,1,0.011803436646860446,0,1,1,0,1,1,0,0,0,1
ch.rsi.player.apk.sys_names.txt,benign,1,3,0.4722222222222222,1.9412418449428206,1.5670416554019841,17,0.7357057796591424,0.16713361027920007,36.0,0.5195144925412719,0,0.010433774514539657,0,0,0,1,0,1,0,0,0,1
ch.rsi.sport.apk.sys_names.txt,benign,1,6,0.5454545454545454,1.4880047461906902,1.2259117847324137,12,0.7878800629756276,0.19271758436944939,22.0,0.55885735297071,0,0.006438721136767318,1,1,1,0,1,0,1,0,0,1
ch.srf.sport.apk.sys_names.txt,benign,1,4,0.5416666666666666,1.59291985311561,1.608213432408087,13,0.659278855990812,0.23835348506401138,24.0,0.3267892150691104,0,0.04433380749170223,1,1,0,0,0,0,1,1,0,0
